fips,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
08031,95.26997245179064,95.71153846153847,90.75616438356164,93.12328767123287,86.07671232876713,82.98082191780821,84.4876712328767,78.8054794520548,72.80601092896175,64.68493150684931,48.868493150684934,49.87123287671233,64.16666666666667,55.78630136986301,58.87397260273973,54.73424657534247,56.849726775956285,54.62465753424657,60.24109589041096,48.52876712328767,52.9344262295082,60.104109589041094,57.89041095890411,59.85479452054795,48.19672131147541,54.92328767123288,55.73150684931507,57.43561643835616,50.96448087431694,44.95616438356164,51.9041095890411,55.18082191780822,56.90163934426229,52.2,53.134246575342466,55.68767123287671,54.59836065573771,53.54794520547945,55.602739726027394,54.06849315068493,55.939890710382514,43.05237316695418,27.416903588940812
08035,,,,,,,,,,23.11111111111111,17.479638009049772,16.782857142857143,16.984615384615385,44.01851851851852,14.576923076923077,50.65573770491803,57.935483870967744,52.33181818181818,55.44144144144144,50.33701657458563,54.52564102564103,53.15677966101695,61.154205607476634,65.73232323232324,47.11188811188811,50.511049723756905,57.275,52.969359331476326,52.59615384615385,46.5068870523416,50.46045197740113,53.888888888888886,57.502873563218394,52.90659340659341,48.269972451790636,49.00828729281768,50.447513812154696,54.862258953168045,56.14010989010989,50.56232686980609,52.02493074792244,58.47486033519553,43.63865546218487
08037,,,,,,15.5,25.705555555555556,28.362962962962964,20.109826589595375,20.67763157894737,19.615384615384617,18.734265734265733,18.037037037037038,19.185714285714287,15.215384615384615,15.211267605633802,16.161616161616163,12.048780487804878,14.046511627906977,12.612244897959183,12.311111111111112,12.363636363636363,,,,,,,,,,,,,,,,,,,,17.356643356643357,
08039,,,,,,,,,,,,,,,,,,,,15.492537313432836,16.876106194690266,17.795081967213115,19.152542372881356,18.11864406779661,16.945945945945947,19.704545454545453,17.11764705882353,20.53846153846154,18.1,16.30909090909091,18.084745762711865,12.933333333333334,,,,,,,,,,,
08041,59.62841530054645,51.26027397260274,55.24931506849315,56.64383561643836,59.01092896174863,46.70247933884298,47.33424657534247,48.23287671232877,53.50819672131148,55.50684931506849,51.463013698630135,54.88767123287671,47.41530054644809,47.24657534246575,48.28767123287671,50.35342465753425,48.724043715846996,43.24383561643835,43.81369863013698,45.02191780821918,58.557377049180324,47.74246575342466,47.821917808219176,48.71232876712329,44.005464480874316,49.95342465753425,53.35068493150685,51.0958904109589,50.013661202185794,43.608219178082194,49.35616438356164,53.723287671232875,56.86338797814208,54.14794520547945,46.413698630136984,45.61917808219178,48.41803278688525,49.93424657534246,52.07123287671233,47.942465753424656,49.967213114754095,34.75046889777396,25.428025944136415
08043,,,,,,,,14.5,20.582089552238806,21.517441860465116,17.615151515151513,21.202380952380953,19.186046511627907,17.915625,18.816265060240966,16.23793103448276,15.217391304347826,15.254545454545454,15.03448275862069,14.559322033898304,15.183333333333334,14.05084745762712,15.43859649122807,13.810344827586206,12.516666666666667,16.685185185185187,15.526315789473685,15.339285714285714,15.189655172413794,14.576271186440678,13.5,17.035087719298247,17.87719298245614,18.35483870967742,16.779661016949152,12.789473684210526,14.538461538461538,14.205128205128204,14.1,13.65625,12.647058823529411,16.13953488372093,8.833333333333334
08045,,,,,,31.486486486486488,37.300970873786405,23.43859649122807,28.377289377289376,31.09205020920502,31.11864406779661,29.083333333333332,28.016129032258064,35.11666666666667,30.28125,27.3,26.948275862068964,23.083333333333332,24.557377049180328,25.0,19.33684210526316,18.46788990825688,18.795698924731184,16.741573033707866,20.673684210526314,24.258333333333333,30.21311475409836,53.57098765432099,54.92602739726028,47.18630136986302,59.679452054794524,64.56986301369864,67.69125683060109,49.463013698630135,46.273972602739725,50.084931506849315,49.778688524590166,50.83835616438356,56.72054794520548,44.53150684931507,50.040983606557376,51.35068493150685,
08047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.65034965034965,49.705882352941174,53.90358126721763,45.875
08049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.015625,44.80921052631579,43.60683760683761,50.903614457831324,,,,
08051,,,,,,34.95483870967742,38.00512820512821,31.24561403508772,27.082758620689656,33.01639344262295,46.72364672364672,50.142857142857146,46.438395415472776,47.77839335180055,52.80386740331492,49.32743362831859,54.16434540389972,54.96675900277008,57.247252747252745,55.016438356164386,53.723287671232875,51.632876712328766,56.53168044077135,53.05769230769231,49.377049180327866,52.37465564738292,51.6958904109589,50.06301369863014,44.46814404432133,46.81318681318681,40.78082191780822,47.821917808219176,47.62021857923497,46.75,46.18082191780822,47.27945205479452,44.03825136612022,47.730027548209364,53.0986301369863,48.11731843575419,46.174174174174176,48.48209366391185,45.932203389830505
08057,,,,,,,,,,,,,,,11.416666666666666,9.555555555555555,11.797872340425531,10.07920792079208,10.693181818181818,10.473684210526315,11.215384615384615,10.092436974789916,7.783505154639175,8.955752212389381,7.8,7.605263157894737,9.223214285714286,10.2,9.878260869565217,9.042016806722689,7.54054054054054,22.39751552795031,38.10192837465565,41.58402203856749,40.24242424242424,37.43526170798898,7.426086956521739,9.606837606837606,10.017241379310345,6.96078431372549,12.11111111111111,3.5303030303030303,
08059,55.95580110497237,56.456043956043956,58.22314049586777,60.295890410958904,55.224657534246575,51.510989010989015,50.5467032967033,54.3041095890411,50.84153005464481,53.83835616438356,43.446575342465756,45.272222222222226,47.71780821917808,53.88219178082192,56.56438356164384,50.778082191780825,55.47267759562842,52.16164383561644,57.93424657534246,52.106849315068494,53.73497267759563,49.93698630136986,54.821917808219176,55.50684931506849,49.439890710382514,50.92876712328767,60.413698630136984,58.443835616438356,56.71311475409836,49.49589041095891,54.94794520547945,59.78630136986301,63.24590163934426,58.75616438356165,54.224657534246575,53.342465753424655,53.93715846994535,56.701369863013696,57.465753424657535,53.156164383561645,56.368852459016395,41.40663517297875,48.55833333333333
08067,,,,,,,,,,,29.924418604651162,29.117478510028654,44.45730027548209,43.86703601108033,50.05205479452055,37.43561643835616,45.30684931506849,44.357142857142854,46.69041095890411,49.04120879120879,42.02732240437158,38.59178082191781,39.51648351648352,39.91208791208791,46.923497267759565,52.37260273972603,53.59452054794521,53.80821917808219,52.885245901639344,49.986301369863014,54.00821917808219,54.657534246575345,54.21311475409836,52.172602739726024,45.726027397260275,46.49589041095891,51.69125683060109,49.12054794520548,54.15890410958904,43.64109589041096,46.467213114754095,27.047858975849213,23.89224082558986
08069,43.27522935779817,45.63636363636363,44.03757225433526,46.295180722891565,46.41803278688525,44.74033149171271,46.32231404958678,49.25479452054795,56.77049180327869,49.04657534246575,43.654794520547945,51.23013698630137,48.885245901639344,49.83013698630137,52.42739726027397,47.56986301369863,50.89890710382514,48.79178082191781,55.74794520547945,50.775342465753425,56.368852459016395,51.54794520547945,63.45479452054794,62.224657534246575,54.55464480874317,53.863013698630134,62.97260273972603,61.72054794520548,57.47267759562842,53.63835616438356,60.43013698630137,64.6082191780822,66.05464480874316,58.824657534246576,57.01917808219178,56.824657534246576,56.57103825136612,57.24383561643835,60.205479452054796,54.586301369863016,56.83606557377049,38.533669611903946,26.910123966942148
08073,,,,,,,,,,,18.4,19.448275862068964,18.575757575757574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08075,,,,,,,,,,,23.15625,20.275862068965516,15.916666666666666,,,,,,,,,,,,,,,,,49.15929203539823,,,,,,,,,,,,,
08077,23.04126984126984,29.20912547528517,23.647222222222222,22.083333333333332,21.04823151125402,19.19335347432024,40.43956043956044,48.67123287671233,39.49003984063745,41.56379821958457,37.95224719101124,46.401785714285715,43.076502732240435,33.74520547945205,32.558904109589044,31.435616438356163,31.959016393442624,28.61917808219178,28.528767123287672,27.602739726027398,26.57377049180328,27.005479452054793,30.33150684931507,28.192200557103064,27.788732394366196,31.77260273972603,34.9972602739726,44.04383561643836,50.13661202185792,50.04931506849315,50.36986301369863,54.654794520547945,53.63934426229508,49.62191780821918,48.673972602739724,48.632876712328766,47.60109289617486,48.843835616438355,51.1945205479452,44.60989010989011,44.60109289617486,32.0185071266419,26.666666666666668
08081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.65185185185185,47.199445983379505,44.792717086834735,44.36666666666667,36.851063829787236,40.971014492753625,44.65902578796562,43.76737160120846,,,,
08083,,,,,,,,,11.986842105263158,13.505154639175258,16.38144329896907,13.547368421052632,11.767676767676768,33.38864628820961,41.769470404984425,44.50558659217877,45.33425414364641,39.88727272727273,48.11875,51.540462427745666,51.66954022988506,45.89244186046512,50.235955056179776,49.378151260504204,48.260989010989015,55.01373626373626,54.68870523415978,52.15320334261838,49.77685950413223,51.61917808219178,48.10958904109589,51.73424657534247,51.60109289617486,50.32876712328767,46.16438356164384,46.038356164383565,47.60109289617486,46.56986301369863,48.89693593314763,48.09315068493151,46.2103825136612,47.52328767123288,42.32222222222222
08085,,,,,,,,,,,,,,,,25.5,24.379310344827587,23.9672131147541,32.208695652173915,36.45794392523364,27.836734693877553,27.220588235294116,,,,,,,,,,,,,,,40.43873517786561,40.33819241982507,43.239263803680984,,,,
08087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95454545454545,,,,,,,,,,,,,
08093,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.58793969849246,80.79674796747967,55.45985401459854,57.94240837696335,51.23452768729641,52.87202380952381,51.16776315789474,52.06508875739645,48.94857142857143,50.36065573770492,51.364383561643834,60.75308641975309,,,,
08097,,,,,,,,,28.67965367965368,26.463815789473685,29.07266435986159,28.235915492957748,26.37748344370861,22.06515580736544,20.682215743440235,20.935294117647057,17.919881305637983,19.201183431952664,20.03581267217631,23.25068870523416,20.15210355987055,20.600558659217878,19.307692307692307,17.291208791208792,16.474285714285713,17.58543417366947,16.658892128279884,44.66759002770083,15.983471074380166,51.794117647058826,53.0939226519337,61.27272727272727,27.02747252747253,44.5777027027027,12.130434782608695,14.330645161290322,13.204918032786885,14.934959349593496,15.138211382113822,10.991735537190083,14.641666666666667,13.245762711864407,7.111111111111111
08099,,,,,,31.314285714285713,33.80632411067194,24.38679245283019,23.702479338842974,23.857142857142858,18.49122807017544,27.92452830188679,26.535714285714285,21.617728531855956,21.467787114845937,23.47181008902077,22.787709497206706,21.57593123209169,25.69252077562327,26.495890410958904,26.946778711484594,27.236263736263737,29.304109589041097,26.705234159779614,23.334246575342465,20.282967032967033,21.895890410958906,24.019283746556475,26.736986301369864,25.846575342465755,25.676712328767124,24.915068493150685,25.759562841530055,27.23268698060942,25.98603351955307,19.042735042735043,19.54621848739496,19.410764872521245,18.172701949860723,16.15606936416185,22.63142857142857,23.861495844875346,14.173913043478262
08101,19.529051987767584,15.538690476190476,15.373595505617978,14.093632958801498,14.634078212290502,14.845394736842104,,35.733333333333334,29.774193548387096,30.166666666666668,24.22,27.07017543859649,24.19298245614035,23.98148148148148,27.14814814814815,23.862745098039216,23.942307692307693,24.56140350877193,22.107142857142858,26.14406779661017,32.38095238095238,34.744,31.503875968992247,32.15625,28.744,29.951612903225808,34.44961240310077,30.109375,30.823943661971832,41.756218905472636,25.176056338028168,23.976190476190474,26.69172932330827,26.543307086614174,25.475806451612904,21.472868217054263,22.203125,23.416,25.30081300813008,20.57936507936508,22.458333333333332,19.887016987119654,16.337662337662337
08103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.23931623931624,51.31506849315068,49.82513661202186,53.23561643835617,44.31506849315068,44.74794520547945,43.54371584699454,46.26849315068493,48.827397260273976,44.16164383561644,43.89041095890411,51.76986301369863,39.559322033898304
08107,,,,,,36.53658536585366,36.34453781512605,30.66949152542373,30.109826589595375,31.619631901840492,32.57225433526011,35.01648351648352,29.805555555555557,29.470422535211267,28.581460674157302,27.374285714285715,28.627692307692307,25.039772727272727,23.454545454545453,23.579937304075234,23.59940652818991,22.866096866096868,23.96551724137931,23.672364672364672,22.34431137724551,20.45288753799392,21.318181818181817,21.801120448179272,24.24496644295302,21.47714285714286,19.797720797720796,18.667638483965014,18.144475920679888,18.04297994269341,18.0,16.365384615384617,16.511363636363637,17.771929824561404,16.75211267605634,15.17134831460674,15.972067039106145,16.943502824858758,15.63768115942029
08111,,,,,,,,,12.453333333333333,12.811111111111112,14.0,10.536082474226804,10.847826086956522,11.436170212765957,12.677083333333334,11.27,10.96551724137931,11.414141414141413,11.06060606060606,12.556701030927835,10.880952380952381,9.897435897435898,9.227722772277227,10.444444444444445,8.59322033898305,9.3,9.344262295081966,10.389830508474576,10.444444444444445,10.319672131147541,10.042016806722689,9.446280991735538,12.126050420168067,10.161016949152541,8.728813559322035,8.264462809917354,7.140495867768595,8.058823529411764,12.59322033898305,7.413793103448276,9.932773109243698,6.8431372549019605,
08113,,,,,,41.163636363636364,48.103550295857985,46.891304347826086,31.097560975609756,31.374531835205993,31.72791519434629,32.13840830449827,34.50974025974026,34.60606060606061,29.409252669039144,28.4,23.338414634146343,25.12094395280236,23.86027397260274,22.122186495176848,20.806691449814128,17.49411764705882,20.293333333333333,22.235294117647058,18.939655172413794,20.10924369747899,18.950413223140497,17.68421052631579,16.607142857142858,16.596491228070175,27.591836734693878,46.520325203252035,38.02870813397129,45.8206106870229,43.839416058394164,39.46186440677966,41.46530612244898,37.66812227074236,45.00840336134454,12.929203539823009,14.521367521367521,16.487179487179485,14.166666666666666
08117,,,,,,,,,,,,,20.275862068965516,23.357142857142858,27.26923076923077,20.745098039215687,19.677966101694917,18.650793650793652,19.8,19.00826446280992,21.158333333333335,20.65573770491803,20.076923076923077,15.849397590361447,15.411764705882353,18.652985074626866,15.381107491856678,15.598159509202453,14.091743119266056,16.278637770897834,13.493589743589743,14.119496855345911,15.642276422764228,,,,,,,,,,
08119,,,,,,,,,,,,,,,44.416666666666664,41.5625,33.2373417721519,35.94298245614035,36.53012048192771,26.526923076923076,25.05723905723906,20.860627177700348,25.020114942528735,19.61904761904762,18.552023121387283,17.158333333333335,14.428571428571429,,74.98780487804878,,56.91538461538462,,,,,,,,63.66875,,,,
08123,48.13387978142077,51.121212121212125,47.36538461538461,47.85928143712575,47.91256830601093,46.21095890410959,46.54794520547945,47.465753424657535,46.69398907103825,43.397260273972606,42.915068493150685,41.087671232876716,37.59065934065934,38.32876712328767,40.16438356164384,40.30958904109589,41.275956284153004,40.553424657534244,42.84931506849315,41.24109589041096,39.942622950819676,44.56712328767123,48.29213483146067,52.361111111111114,46.73224043715847,48.98082191780822,54.24109589041096,51.61095890410959,46.404371584699454,44.00821917808219,47.827397260273976,49.986301369863014,54.26502732240437,51.95342465753425,50.04109589041096,51.0,48.994535519125684,52.93698630136986,56.0986301369863,47.46027397260274,52.51912568306011,36.41145673802093,24.777685950413225
09001,130.62021857923497,93.92876712328767,83.20821917808219,89.0931506849315,76.07103825136612,69.2,63.47397260273973,64.44931506849315,70.93715846994536,60.553424657534244,59.087671232876716,59.6986301369863,50.16393442622951,55.46027397260274,59.3041095890411,54.983561643835614,51.68306010928962,54.42191780821918,54.95890410958904,56.28219178082192,51.80054644808743,59.90684931506849,60.74520547945205,52.4027397260274,46.71311475409836,52.95068493150685,50.172602739726024,55.54794520547945,53.322404371584696,44.961643835616435,49.010958904109586,44.1945205479452,51.84426229508197,54.43561643835616,51.49315068493151,53.227397260273975,51.98360655737705,46.31506849315068,47.9041095890411,46.49589041095891,46.90983606557377,32.8877482303058,
09003,69.4207650273224,64.27671232876712,65.02739726027397,68.04657534246576,63.59016393442623,60.367123287671234,55.134246575342466,55.90684931506849,59.240437158469945,52.11506849315069,45.83287671232877,50.915068493150685,41.92622950819672,46.52602739726027,51.95616438356164,46.68493150684932,30.775623268698062,42.29041095890411,45.23561643835617,51.821917808219176,46.85245901639344,55.07397260273972,54.55068493150685,49.986301369863014,47.02459016393443,50.02465753424657,45.364383561643834,46.37260273972603,44.02459016393443,37.961643835616435,38.58082191780822,40.723287671232875,45.743169398907106,49.463013698630135,47.00821917808219,47.915068493150685,44.150273224043715,43.202739726027396,40.59452054794521,41.49041095890411,40.521857923497265,30.063388435628255,5.16
09005,75.29878048780488,,,,,,,,19.448275862068964,21.18032786885246,18.295081967213115,49.70338983050848,39.704166666666666,48.0126582278481,50.08620689655172,49.69874476987448,49.1244019138756,50.16267942583732,52.9,59.1042654028436,45.06306306306306,32.36893203883495,57.060344827586206,49.59670781893004,44.87763713080169,48.01,46.2409972299169,49.28219178082192,39.89071038251366,35.95890410958904,41.271232876712325,38.80222841225627,43.497252747252745,43.9041095890411,42.26849315068493,43.43287671232877,42.69398907103825,38.04931506849315,38.44903581267218,38.56438356164384,38.08563535911602,20.936351423566787,2.1525974025974026
09007,92.15853658536585,60.351694915254235,68.59191176470588,73.66019417475728,69.44262295081967,60.07655502392345,50.27450980392157,59.813397129186605,64.84722222222223,54.991379310344826,44.40277777777778,58.242553191489364,46.49372384937239,47.71367521367522,53.633620689655174,50.66523605150215,44.2970297029703,51.35576923076923,47.8421052631579,44.669444444444444,39.005847953216374,51.10408921933085,63.64835164835165,53.06703910614525,49.51381215469613,55.18131868131868,52.402234636871505,58.934065934065934,48.7103825136612,38.18681318681319,50.15642458100559,46.33888888888889,53.58659217877095,48.78888888888889,49.02197802197802,50.10928961748634,51.98850574712644,44.028985507246375,43.875,44.48780487804878,41.61057692307692,45.56521739130435,
09009,60.65993265993266,56.31232876712329,64.07671232876713,73.55890410958904,64.15041782729806,59.37534246575343,58.69315068493151,61.38082191780822,62.28415300546448,56.52602739726027,59.032876712328765,64.81643835616438,51.68032786885246,61.18904109589041,59.397260273972606,52.367123287671234,49.12021857923497,52.602739726027394,51.6,59.26027397260274,60.25409836065574,67.07123287671233,67.93150684931507,65.42465753424658,59.50273224043716,58.57808219178082,54.06301369863014,53.35616438356164,51.614754098360656,45.364383561643834,47.27197802197802,49.863013698630134,54.978142076502735,55.07945205479452,48.66301369863014,51.73698630136986,48.30054644808743,44.78904109589041,45.50958904109589,46.09041095890411,47.02732240437158,29.81157220020733,3.563517915309446
09011,,90.62773722627738,100.25874125874125,118.54913294797687,80.3932584269663,69.76076555023923,61.77777777777778,68.17821782178218,64.02242152466367,62.68,54.10084033613445,57.99148936170213,47.87083333333333,50.437768240343345,52.56164383561644,45.191489361702125,53.41981132075472,59.19626168224299,48.145833333333336,54.93305439330544,50.1031746031746,55.204255319148935,52.85897435897436,51.80590717299578,43.1673640167364,51.434599156118146,48.729957805907176,48.290030211480364,45.183381088825215,40.51966292134831,38.895604395604394,45.03781512605042,47.575221238938056,47.92263610315186,40.27605633802817,37.39275766016713,36.904761904761905,36.98275862068966,36.993650793650794,36.722527472527474,38.47397260273973,37.99449035812672,
09013,82.27702702702703,69.70731707317073,84.2439024390244,83.0,65.61235955056179,61.60476190476191,49.07281553398058,50.90384615384615,65.83018867924528,59.40659340659341,57.54589371980676,52.943661971830984,52.798122065727696,53.713615023474176,51.238461538461536,43.858695652173914,51.06629834254144,58.63387978142077,56.700934579439256,57.21649484536083,46.317708333333336,60.486033519553075,64.48351648351648,49.01092896174863,46.20224719101124,56.77777777777778,51.90340909090909,54.33139534883721,49.114754098360656,41.486338797814206,51.11602209944751,41.17964071856287,53.0,47.47093023255814,45.59550561797753,43.557377049180324,44.38636363636363,40.73933649289099,39.61971830985915,42.783018867924525,38.92718446601942,41.30348258706468,
09015,,,,,,,,,19.392857142857142,20.049180327868854,17.78688524590164,20.666666666666668,17.63157894736842,16.816666666666666,46.259887005649716,47.49295774647887,40.26406926406926,44.92982456140351,46.84530386740332,47.68571428571428,43.06962025316456,46.36088154269972,47.41873278236915,40.2534435261708,36.861671469740635,39.70254957507082,38.31404958677686,39.65373961218837,36.43956043956044,33.710306406685234,40.48159509202454,37.094339622641506,38.71508379888268,38.008356545961,36.31073446327684,37.71348314606742,37.81843575418994,36.650704225352115,36.69553072625698,36.86666666666667,35.11516853932584,36.43490304709141,34.285714285714285
10001,38.32673267326733,16.269662921348313,21.372093023255815,61.822463768115945,57.17981072555205,55.354166666666664,49.989010989010985,59.77319587628866,78.93034825870647,68.54891304347827,44.67179487179487,47.147651006711406,36.08,56.63291139240506,58.55868544600939,62.796875,61.28712871287129,62.65,68.19327731092437,65.00751879699249,55.02230483271376,58.92057761732852,60.69750889679715,53.78102189781022,50.50190114068441,56.38867924528302,53.44150943396227,52.86641221374046,53.167910447761194,43.538167938931295,48.20195439739414,43.202739726027396,48.280701754385966,43.0672268907563,43.247252747252745,42.38082191780822,42.0989010989011,41.01939058171745,40.298630136986304,42.87123287671233,37.39502762430939,42.07462686567164,
10003,76.45152354570637,43.26495726495727,61.46239554317549,75.82739726027397,65.77868852459017,75.58082191780822,62.37808219178082,70.13150684931507,69.80446927374301,58.259887005649716,58.9859943977591,59.33972602739726,47.72677595628415,58.512328767123286,59.12602739726027,58.156164383561645,49.39617486338798,53.0958904109589,56.24109589041096,64.9013698630137,63.2896174863388,70.63287671232877,66.98904109589041,61.33698630136986,59.51912568306011,62.342465753424655,59.04383561643836,61.01917808219178,57.12841530054645,50.35616438356164,57.92054794520548,55.394520547945206,54.33879781420765,48.8027397260274,52.53150684931507,51.945205479452056,49.41256830601093,48.07945205479452,45.632876712328766,46.66849315068493,42.30327868852459,29.369972546104933,3.505703422053232
10005,79.98550724637681,,,89.43181818181819,61.66834170854271,75.13366336633663,61.145348837209305,68.58411214953271,65.82285714285715,50.144385026737964,67.26395939086295,62.62343096234309,48.02521008403362,66.57142857142857,54.27642276422764,50.92468619246862,53.48401826484018,57.53846153846154,59.64855072463768,63.351063829787236,58.34172661870504,60.51263537906137,63.275735294117645,54.77037037037037,54.840304182509506,61.365019011406844,56.96629213483146,57.50574712643678,56.01923076923077,46.62403100775194,54.0328947368421,46.654794520547945,46.42896174863388,42.704109589041096,45.57808219178082,44.66301369863014,43.42896174863388,42.14794520547945,41.49589041095891,43.07397260273972,39.27322404371585,40.99633699633699,
11001,67.35519125683061,71.76712328767124,67.48219178082192,73.94794520547946,65.23287671232876,69.99449035812673,69.4,68.65753424657534,57.5693215339233,54.96056338028169,59.93972602739726,63.2,55.81693989071038,65.48493150684932,64.76986301369863,62.52328767123288,57.21311475409836,59.602739726027394,62.69041095890411,70.7972602739726,64.40163934426229,68.5013698630137,69.08493150684932,60.64657534246575,59.34699453551912,62.057534246575344,61.26301369863014,60.87397260273973,55.07377049180328,50.964383561643835,58.553424657534244,58.6986301369863,60.17486338797814,50.0027397260274,48.78630136986301,49.76438356164383,49.70765027322405,51.26849315068493,47.26575342465753,48.33150684931507,41.478142076502735,32.71087336766168,5.7469050894085285
12001,28.60927152317881,,27.473684210526315,30.58108108108108,,,,,,,,,,20.851063829787233,19.098360655737704,18.508196721311474,17.983606557377048,35.06211180124224,48.41504178272981,46.00555555555555,44.55,48.3921568627451,40.17906336088154,40.83561643835616,44.714285714285715,44.71780821917808,45.18356164383562,44.1945205479452,37.35245901639344,37.94794520547945,42.76438356164383,44.39325842696629,37.035812672176306,35.986072423398326,35.795013850415515,35.12602739726027,37.62222222222222,38.69859154929578,34.76648351648352,36.89835164835165,37.31693989071038,34.9478021978022,38.78888888888889
12003,,,,,,,,,,,,,,,,,39.969187675070025,40.720238095238095,43.95316804407714,44.14,46.21270718232044,38.97506925207756,36.60164835164835,36.22284122562674,37.33918128654971,37.229281767955804,41.766666666666666,40.78356164383562,36.94707520891365,33.18130311614731,36.73278236914601,37.36338028169014,34.362637362637365,32.74246575342466,33.828729281767956,32.23626373626374,35.3268156424581,34.292957746478876,32.852777777777774,34.40997229916898,36.89531680440771,36.46849315068493,40.67777777777778
12005,,,,,,,,,,,,,22.0,27.26086956521739,20.838709677419356,21.563636363636363,20.50877192982456,23.017857142857142,24.666666666666668,23.01923076923077,54.78606965174129,46.278551532033426,42.706849315068496,46.50696378830084,48.278551532033426,48.358333333333334,50.19178082191781,46.44505494505494,43.46174863387978,42.43013698630137,46.794520547945204,44.72527472527472,41.669398907103826,40.58791208791209,41.536986301369865,38.12328767123287,39.03551912568306,41.42739726027397,40.0030959752322,40.69187675070028,42.743801652892564,39.202739726027396,40.94444444444444
12009,,,,,,,,,35.08474576271186,43.13972602739726,43.0958904109589,39.54246575342466,41.46027397260274,42.03013698630137,37.87671232876713,40.04109589041096,40.166666666666664,43.26301369863014,48.43561643835616,46.12534818941504,47.00273224043716,42.273972602739725,39.726027397260275,38.63013698630137,41.21468926553672,40.83287671232877,46.443835616438356,44.92602739726028,43.333333333333336,41.679452054794524,43.78356164383562,43.298630136986304,42.63387978142077,38.81369863013698,40.23561643835617,37.43561643835616,39.51092896174863,39.98295454545455,38.73424657534247,36.98005698005698,39.07103825136612,40.3041095890411,
12011,59.08196721311475,51.61095890410959,50.175342465753424,51.11232876712329,48.30601092896175,42.97260273972603,39.31232876712329,41.40821917808219,42.71584699453552,42.54520547945206,40.47671232876712,37.654794520547945,41.32967032967033,41.53150684931507,37.94794520547945,40.038356164383565,38.70765027322405,39.273972602739725,44.28808864265928,45.23415977961432,45.99726775956284,43.68493150684932,40.104109589041094,40.35068493150685,41.388888888888886,42.35195530726257,47.35989010989011,46.4027397260274,44.47267759562842,42.0,42.85205479452055,39.95068493150685,41.068306010928964,38.558904109589044,39.673972602739724,37.66575342465753,42.25690607734806,44.71708683473389,42.62465753424657,40.69421487603306,42.82513661202186,28.6147159326866,4.956104252400548
12017,,,,,,,,,,,,,,43.93333333333333,41.80952380952381,38.73267326732673,37.79611650485437,42.57843137254902,44.25961538461539,44.89820359281437,42.05095541401274,39.967213114754095,35.84426229508197,35.12931034482759,37.23529411764706,37.735537190082646,38.84426229508197,37.54545454545455,34.377049180327866,30.5,33.39344262295082,29.767241379310345,29.289256198347108,29.92436974789916,28.9,26.755555555555556,35.57434402332362,37.668571428571425,34.33428571428571,32.92717086834734,35.52924791086351,35.04189944134078,34.4
12021,,,,,,,,,,,,,,,,14.94915254237288,14.464285714285714,16.06896551724138,18.25862068965517,15.466666666666667,15.891891891891891,32.64754098360656,34.271232876712325,34.722388059701494,37.587078651685395,41.523415977961434,45.84615384615385,43.887362637362635,40.94428969359331,35.78356164383562,39.6353591160221,39.3041095890411,38.15890410958904,36.93698630136986,36.964383561643835,36.16528925619835,37.41256830601093,36.84313725490196,38.21095890410959,36.09944751381215,37.706043956043956,37.170798898071624,38.84444444444444
12023,,,,,,,,,,,,,,,,,,,,,32.13333333333333,41.30337078651685,39.413223140495866,37.56318681318681,39.26536312849162,41.27548209366391,45.17270194986072,48.9972602739726,48.642857142857146,42.85479452054795,45.745152354570635,45.01917808219178,37.56712328767123,40.51648351648352,35.87869822485207,36.613707165109034,39.643478260869564,40.396694214876035,37.16155988857939,40.396694214876035,38.9903536977492,37.26373626373626,43.53333333333333
12031,58.2896174863388,54.70958904109589,45.68767123287671,47.92054794520548,48.17213114754098,45.06301369863014,47.298630136986304,55.967123287671235,53.81147540983606,48.463013698630135,51.73424657534247,41.863013698630134,43.86065573770492,47.93424657534246,41.40547945205479,43.775342465753425,44.84426229508197,46.8986301369863,50.675824175824175,51.3801652892562,54.240437158469945,49.35342465753425,46.09315068493151,47.397260273972606,57.20054945054945,55.87671232876713,53.38630136986301,52.42465753424658,47.50819672131148,45.61917808219178,47.75068493150685,46.824657534246576,39.89617486338798,39.04383561643836,45.23835616438356,39.46849315068493,44.04644808743169,41.942465753424656,44.821917808219176,45.72853185595568,44.131147540983605,28.009558538282448,6.6
